train_test,car_type,model_year,interval_start,interval_end,duration,exposure_month,n_censored,n_failed,active_warranties,ln_warranties,car_type_code
Test,Hatchback,2019,2021-07-01,2021-07-31,22,07,2.0,0.0,178,5.181783550292085,4
Test,Hatchback,2019,2021-07-01,2021-07-31,23,07,1.0,0.0,178,5.181783550292085,4
Test,Hatchback,2019,2021-07-01,2021-07-31,24,07,1.0,0.0,178,5.181783550292085,4
Test,Hatchback,2019,2021-07-01,2021-07-31,25,07,0.0,1.0,178,5.181783550292085,4
Test,Hatchback,2019,2021-07-01,2021-07-31,26,07,1.0,0.0,178,5.181783550292085,4
Test,Hatchback,2019,2021-07-01,2021-07-31,27,07,2.0,0.0,178,5.181783550292085,4
Test,Hatchback,2019,2021-07-01,2021-07-31,29,07,1.0,0.0,178,5.181783550292085,4
Test,Hatchback,2019,2021-08-01,2021-08-31,22,08,2.0,0.0,172,5.147494476813453,4
Test,Hatchback,2019,2021-08-01,2021-08-31,23,08,2.0,0.0,172,5.147494476813453,4
Test,Hatchback,2019,2021-08-01,2021-08-31,24,08,1.0,0.0,172,5.147494476813453,4
Test,Hatchback,2019,2021-08-01,2021-08-31,25,08,1.0,0.0,172,5.147494476813453,4
Test,Hatchback,2019,2021-08-01,2021-08-31,26,08,4.0,0.0,172,5.147494476813453,4
Test,Hatchback,2019,2021-08-01,2021-08-31,27,08,2.0,0.0,172,5.147494476813453,4
Test,Hatchback,2019,2021-08-01,2021-08-31,28,08,1.0,0.0,172,5.147494476813453,4
Test,Hatchback,2019,2021-08-01,2021-08-31,31,08,1.0,0.0,172,5.147494476813453,4
Test,Hatchback,2019,2021-08-01,2021-08-31,34,08,0.0,1.0,172,5.147494476813453,4
Test,Hatchback,2019,2021-09-01,2021-09-30,18,09,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2019,2021-09-01,2021-09-30,19,09,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2019,2021-09-01,2021-09-30,24,09,3.0,0.0,158,5.062595033026967,4
Test,Hatchback,2019,2021-09-01,2021-09-30,25,09,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2019,2021-09-01,2021-09-30,26,09,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2019,2021-09-01,2021-09-30,28,09,2.0,0.0,158,5.062595033026967,4
Test,Hatchback,2019,2021-09-01,2021-09-30,29,09,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2019,2021-09-01,2021-09-30,31,09,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2019,2021-09-01,2021-09-30,33,09,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2019,2021-10-01,2021-10-31,24,10,1.0,0.0,146,4.983606621708336,4
Test,Hatchback,2019,2021-10-01,2021-10-31,26,10,2.0,0.0,146,4.983606621708336,4
Test,Hatchback,2019,2021-10-01,2021-10-31,28,10,2.0,0.0,146,4.983606621708336,4
Test,Hatchback,2019,2021-10-01,2021-10-31,29,10,2.0,1.0,146,4.983606621708336,4
Test,Hatchback,2019,2021-10-01,2021-10-31,36,10,1.0,0.0,146,4.983606621708336,4
Test,Hatchback,2019,2021-11-01,2021-11-30,20,11,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,22,11,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,24,11,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,25,11,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,26,11,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,27,11,3.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,28,11,3.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,29,11,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,30,11,2.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,32,11,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-11-01,2021-11-30,34,11,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2019,2021-12-01,2021-12-31,22,12,0.0,1.0,121,4.795790545596741,4
Test,Hatchback,2019,2021-12-01,2021-12-31,25,12,1.0,0.0,121,4.795790545596741,4
Test,Hatchback,2019,2021-12-01,2021-12-31,26,12,1.0,0.0,121,4.795790545596741,4
Test,Hatchback,2019,2021-12-01,2021-12-31,27,12,1.0,0.0,121,4.795790545596741,4
Test,Hatchback,2019,2021-12-01,2021-12-31,28,12,1.0,0.0,121,4.795790545596741,4
Test,Hatchback,2019,2021-12-01,2021-12-31,29,12,1.0,0.0,121,4.795790545596741,4
Test,Hatchback,2019,2021-12-01,2021-12-31,30,12,2.0,0.0,121,4.795790545596741,4
Test,Hatchback,2019,2021-12-01,2021-12-31,31,12,1.0,0.0,121,4.795790545596741,4
Test,Hatchback,2019,2021-12-01,2021-12-31,36,12,1.0,0.0,121,4.795790545596741,4
Test,Hatchback,2019,2022-01-01,2022-01-31,25,01,2.0,0.0,113,4.727387818712341,4
Test,Hatchback,2019,2022-01-01,2022-01-31,27,01,2.0,0.0,113,4.727387818712341,4
Test,Hatchback,2019,2022-01-01,2022-01-31,29,01,2.0,0.0,113,4.727387818712341,4
Test,Hatchback,2019,2022-01-01,2022-01-31,30,01,1.0,0.0,113,4.727387818712341,4
Test,Hatchback,2019,2022-01-01,2022-01-31,32,01,2.0,0.0,113,4.727387818712341,4
Test,Hatchback,2019,2022-01-01,2022-01-31,33,01,2.0,0.0,113,4.727387818712341,4
Test,Hatchback,2019,2022-01-01,2022-01-31,35,01,1.0,0.0,113,4.727387818712341,4
Test,Hatchback,2019,2022-02-01,2022-02-28,21,02,0.0,1.0,101,4.61512051684126,4
Test,Hatchback,2019,2022-02-01,2022-02-28,23,02,1.0,0.0,101,4.61512051684126,4
Test,Hatchback,2019,2022-02-01,2022-02-28,25,02,1.0,0.0,101,4.61512051684126,4
Test,Hatchback,2019,2022-02-01,2022-02-28,26,02,3.0,0.0,101,4.61512051684126,4
Test,Hatchback,2019,2022-02-01,2022-02-28,28,02,1.0,0.0,101,4.61512051684126,4
Test,Hatchback,2019,2022-02-01,2022-02-28,29,02,1.0,0.0,101,4.61512051684126,4
Test,Hatchback,2019,2022-02-01,2022-02-28,31,02,2.0,0.0,101,4.61512051684126,4
Test,Hatchback,2019,2022-02-01,2022-02-28,36,02,1.0,0.0,101,4.61512051684126,4
Test,Hatchback,2019,2022-03-01,2022-03-31,22,03,1.0,0.0,89,4.48863636973214,4
Test,Hatchback,2019,2022-03-01,2022-03-31,25,03,1.0,0.0,89,4.48863636973214,4
Test,Hatchback,2019,2022-03-01,2022-03-31,27,03,1.0,0.0,89,4.48863636973214,4
Test,Hatchback,2019,2022-03-01,2022-03-31,28,03,1.0,0.0,89,4.48863636973214,4
Test,Hatchback,2019,2022-03-01,2022-03-31,32,03,1.0,0.0,89,4.48863636973214,4
Test,Hatchback,2019,2022-03-01,2022-03-31,33,03,1.0,0.0,89,4.48863636973214,4
Test,Hatchback,2019,2022-03-01,2022-03-31,34,03,1.0,0.0,89,4.48863636973214,4
Test,Hatchback,2019,2022-03-01,2022-03-31,36,03,2.0,0.0,89,4.48863636973214,4
Test,Hatchback,2019,2022-04-01,2022-04-30,23,04,1.0,0.0,82,4.406719247264253,4
Test,Hatchback,2019,2022-04-01,2022-04-30,28,04,2.0,0.0,82,4.406719247264253,4
Test,Hatchback,2019,2022-04-01,2022-04-30,29,04,2.0,0.0,82,4.406719247264253,4
Test,Hatchback,2019,2022-04-01,2022-04-30,30,04,2.0,1.0,82,4.406719247264253,4
Test,Hatchback,2019,2022-04-01,2022-04-30,32,04,1.0,0.0,82,4.406719247264253,4
Test,Hatchback,2019,2022-04-01,2022-04-30,36,04,4.0,0.0,82,4.406719247264253,4
Test,Hatchback,2019,2022-05-01,2022-05-31,24,05,1.0,0.0,70,4.248495242049359,4
Test,Hatchback,2019,2022-05-01,2022-05-31,26,05,1.0,0.0,70,4.248495242049359,4
Test,Hatchback,2019,2022-05-01,2022-05-31,27,05,1.0,0.0,70,4.248495242049359,4
Test,Hatchback,2019,2022-05-01,2022-05-31,28,05,2.0,0.0,70,4.248495242049359,4
Test,Hatchback,2019,2022-05-01,2022-05-31,30,05,1.0,0.0,70,4.248495242049359,4
Test,Hatchback,2019,2022-05-01,2022-05-31,32,05,1.0,0.0,70,4.248495242049359,4
Test,Hatchback,2019,2022-05-01,2022-05-31,36,05,4.0,0.0,70,4.248495242049359,4
Test,Hatchback,2019,2022-06-01,2022-06-30,25,06,2.0,0.0,59,4.07753744390572,4
Test,Hatchback,2019,2022-06-01,2022-06-30,27,06,1.0,0.0,59,4.07753744390572,4
Test,Hatchback,2019,2022-06-01,2022-06-30,29,06,1.0,0.0,59,4.07753744390572,4
Test,Hatchback,2019,2022-06-01,2022-06-30,31,06,1.0,0.0,59,4.07753744390572,4
Test,Hatchback,2019,2022-06-01,2022-06-30,32,06,1.0,0.0,59,4.07753744390572,4
Test,Hatchback,2019,2022-06-01,2022-06-30,36,06,3.0,0.0,59,4.07753744390572,4
Test,Hatchback,2019,2022-07-01,2022-07-31,28,07,1.0,0.0,50,3.912023005428146,4
Test,Hatchback,2019,2022-07-01,2022-07-31,30,07,2.0,0.0,50,3.912023005428146,4
Test,Hatchback,2019,2022-07-01,2022-07-31,32,07,1.0,0.0,50,3.912023005428146,4
Test,Hatchback,2019,2022-07-01,2022-07-31,33,07,1.0,0.0,50,3.912023005428146,4
Test,Hatchback,2019,2022-07-01,2022-07-31,35,07,1.0,0.0,50,3.912023005428146,4
Test,Hatchback,2019,2022-07-01,2022-07-31,36,07,2.0,0.0,50,3.912023005428146,4
Test,Hatchback,2019,2022-08-01,2022-08-31,27,08,1.0,0.0,42,3.7376696182833684,4
Test,Hatchback,2019,2022-08-01,2022-08-31,28,08,1.0,0.0,42,3.7376696182833684,4
Test,Hatchback,2019,2022-08-01,2022-08-31,29,08,1.0,0.0,42,3.7376696182833684,4
Test,Hatchback,2019,2022-08-01,2022-08-31,34,08,3.0,0.0,42,3.7376696182833684,4
Test,Hatchback,2019,2022-08-01,2022-08-31,36,08,2.0,0.0,42,3.7376696182833684,4
Test,Hatchback,2019,2022-09-01,2022-09-30,28,09,1.0,0.0,34,3.5263605246161616,4
Test,Hatchback,2019,2022-09-01,2022-09-30,29,09,1.0,0.0,34,3.5263605246161616,4
Test,Hatchback,2019,2022-09-01,2022-09-30,32,09,1.0,0.0,34,3.5263605246161616,4
Test,Hatchback,2019,2022-09-01,2022-09-30,34,09,1.0,0.0,34,3.5263605246161616,4
Test,Hatchback,2019,2022-09-01,2022-09-30,36,09,8.0,0.0,34,3.5263605246161616,4
Test,Hatchback,2019,2022-10-01,2022-10-31,27,10,1.0,0.0,22,3.091042453358316,4
Test,Hatchback,2019,2022-10-01,2022-10-31,32,10,1.0,0.0,22,3.091042453358316,4
Test,Hatchback,2019,2022-10-01,2022-10-31,36,10,4.0,0.0,22,3.091042453358316,4
Test,Hatchback,2019,2022-11-01,2022-11-30,31,11,2.0,0.0,16,2.772588722239781,4
Test,Hatchback,2019,2022-11-01,2022-11-30,34,11,2.0,0.0,16,2.772588722239781,4
Test,Hatchback,2019,2022-11-01,2022-11-30,36,11,4.0,0.0,16,2.772588722239781,4
Test,Hatchback,2019,2022-12-01,2022-12-31,36,12,2.0,0.0,8,2.0794415416798357,4
Test,Hatchback,2019,2023-01-01,2023-01-31,33,01,1.0,0.0,6,1.791759469228055,4
Test,Hatchback,2019,2023-01-01,2023-01-31,36,01,1.0,0.0,6,1.791759469228055,4
Test,Hatchback,2019,2023-02-01,2023-02-28,36,02,1.0,0.0,4,1.3862943611198906,4
Test,Hatchback,2019,2023-03-01,2023-03-31,33,03,1.0,0.0,3,1.0986122886681098,4
Test,Hatchback,2019,2023-03-01,2023-03-31,34,03,1.0,0.0,3,1.0986122886681098,4
Test,Hatchback,2019,2023-03-01,2023-03-31,36,03,1.0,0.0,3,1.0986122886681098,4
Test,Hatchback,2020,2021-01-01,2021-01-31,8,01,0.0,1.0,183,5.209486152841421,4
Test,Hatchback,2020,2021-06-01,2021-06-30,13,06,0.0,1.0,200,5.298317366548036,4
Test,Hatchback,2020,2021-07-01,2021-07-31,7,07,0.0,1.0,200,5.298317366548036,4
Test,Hatchback,2020,2021-08-01,2021-08-31,16,08,0.0,1.0,200,5.298317366548036,4
Test,Hatchback,2020,2021-08-01,2021-08-31,20,08,1.0,0.0,200,5.298317366548036,4
Test,Hatchback,2020,2021-08-01,2021-08-31,22,08,1.0,0.0,200,5.298317366548036,4
Test,Hatchback,2020,2021-10-01,2021-10-31,21,10,1.0,0.0,198,5.288267030694535,4
Test,Hatchback,2020,2021-12-01,2021-12-31,20,12,1.0,0.0,197,5.2832037287379885,4
Test,Hatchback,2020,2021-12-01,2021-12-31,21,12,1.0,0.0,197,5.2832037287379885,4
Test,Hatchback,2020,2022-01-01,2022-01-31,19,01,1.0,0.0,195,5.272999558563747,4
Test,Hatchback,2020,2022-01-01,2022-01-31,21,01,0.0,1.0,195,5.272999558563747,4
Test,Hatchback,2020,2022-01-01,2022-01-31,23,01,1.0,0.0,195,5.272999558563747,4
Test,Hatchback,2020,2022-01-01,2022-01-31,24,01,1.0,0.0,195,5.272999558563747,4
Test,Hatchback,2020,2022-01-01,2022-01-31,26,01,1.0,0.0,195,5.272999558563747,4
Test,Hatchback,2020,2022-02-01,2022-02-28,25,02,1.0,0.0,191,5.25227342804663,4
Test,Hatchback,2020,2022-03-01,2022-03-31,23,03,1.0,0.0,190,5.247024072160486,4
Test,Hatchback,2020,2022-03-01,2022-03-31,24,03,2.0,0.0,190,5.247024072160486,4
Test,Hatchback,2020,2022-03-01,2022-03-31,26,03,1.0,0.0,190,5.247024072160486,4
Test,Hatchback,2020,2022-03-01,2022-03-31,27,03,1.0,0.0,190,5.247024072160486,4
Test,Hatchback,2020,2022-04-01,2022-04-30,19,04,1.0,0.0,185,5.220355825078324,4
Test,Hatchback,2020,2022-04-01,2022-04-30,22,04,1.0,0.0,185,5.220355825078324,4
Test,Hatchback,2020,2022-04-01,2022-04-30,25,04,1.0,0.0,185,5.220355825078324,4
Test,Hatchback,2020,2022-04-01,2022-04-30,26,04,2.0,0.0,185,5.220355825078324,4
Test,Hatchback,2020,2022-04-01,2022-04-30,27,04,1.0,0.0,185,5.220355825078324,4
Test,Hatchback,2020,2022-05-01,2022-05-31,21,05,1.0,0.0,179,5.187385805840755,4
Test,Hatchback,2020,2022-05-01,2022-05-31,24,05,1.0,0.0,179,5.187385805840755,4
Test,Hatchback,2020,2022-05-01,2022-05-31,25,05,1.0,0.0,179,5.187385805840755,4
Test,Hatchback,2020,2022-05-01,2022-05-31,26,05,1.0,0.0,179,5.187385805840755,4
Test,Hatchback,2020,2022-05-01,2022-05-31,27,05,1.0,0.0,179,5.187385805840755,4
Test,Hatchback,2020,2022-05-01,2022-05-31,28,05,1.0,0.0,179,5.187385805840755,4
Test,Hatchback,2020,2022-06-01,2022-06-30,21,06,1.0,0.0,173,5.153291594497779,4
Test,Hatchback,2020,2022-06-01,2022-06-30,22,06,0.0,1.0,173,5.153291594497779,4
Test,Hatchback,2020,2022-06-01,2022-06-30,23,06,2.0,0.0,173,5.153291594497779,4
Test,Hatchback,2020,2022-06-01,2022-06-30,27,06,2.0,0.0,173,5.153291594497779,4
Test,Hatchback,2020,2022-06-01,2022-06-30,29,06,1.0,0.0,173,5.153291594497779,4
Test,Hatchback,2020,2022-07-01,2022-07-31,20,07,1.0,0.0,167,5.117993812416755,4
Test,Hatchback,2020,2022-07-01,2022-07-31,24,07,2.0,0.0,167,5.117993812416755,4
Test,Hatchback,2020,2022-07-01,2022-07-31,26,07,1.0,0.0,167,5.117993812416755,4
Test,Hatchback,2020,2022-07-01,2022-07-31,27,07,2.0,0.0,167,5.117993812416755,4
Test,Hatchback,2020,2022-07-01,2022-07-31,28,07,2.0,0.0,167,5.117993812416755,4
Test,Hatchback,2020,2022-07-01,2022-07-31,29,07,1.0,0.0,167,5.117993812416755,4
Test,Hatchback,2020,2022-08-01,2022-08-31,23,08,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2020,2022-08-01,2022-08-31,24,08,2.0,0.0,158,5.062595033026967,4
Test,Hatchback,2020,2022-08-01,2022-08-31,25,08,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2020,2022-08-01,2022-08-31,26,08,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2020,2022-08-01,2022-08-31,27,08,2.0,0.0,158,5.062595033026967,4
Test,Hatchback,2020,2022-08-01,2022-08-31,28,08,2.0,0.0,158,5.062595033026967,4
Test,Hatchback,2020,2022-08-01,2022-08-31,29,08,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2020,2022-08-01,2022-08-31,30,08,1.0,0.0,158,5.062595033026967,4
Test,Hatchback,2020,2022-09-01,2022-09-30,25,09,3.0,0.0,147,4.990432586778736,4
Test,Hatchback,2020,2022-09-01,2022-09-30,26,09,1.0,0.0,147,4.990432586778736,4
Test,Hatchback,2020,2022-09-01,2022-09-30,27,09,1.0,0.0,147,4.990432586778736,4
Test,Hatchback,2020,2022-09-01,2022-09-30,28,09,1.0,0.0,147,4.990432586778736,4
Test,Hatchback,2020,2022-09-01,2022-09-30,29,09,1.0,0.0,147,4.990432586778736,4
Test,Hatchback,2020,2022-09-01,2022-09-30,31,09,2.0,0.0,147,4.990432586778736,4
Test,Hatchback,2020,2022-10-01,2022-10-31,22,10,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2020,2022-10-01,2022-10-31,24,10,2.0,1.0,138,4.927253685157205,4
Test,Hatchback,2020,2022-10-01,2022-10-31,25,10,2.0,0.0,138,4.927253685157205,4
Test,Hatchback,2020,2022-10-01,2022-10-31,26,10,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2020,2022-10-01,2022-10-31,27,10,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2020,2022-10-01,2022-10-31,29,10,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2020,2022-10-01,2022-10-31,30,10,2.0,0.0,138,4.927253685157205,4
Test,Hatchback,2020,2022-10-01,2022-10-31,32,10,1.0,0.0,138,4.927253685157205,4
Test,Hatchback,2020,2022-11-01,2022-11-30,22,11,1.0,0.0,126,4.836281906951478,4
Test,Hatchback,2020,2022-11-01,2022-11-30,24,11,1.0,0.0,126,4.836281906951478,4
Test,Hatchback,2020,2022-11-01,2022-11-30,25,11,2.0,0.0,126,4.836281906951478,4
Test,Hatchback,2020,2022-11-01,2022-11-30,26,11,3.0,0.0,126,4.836281906951478,4
Test,Hatchback,2020,2022-11-01,2022-11-30,27,11,2.0,0.0,126,4.836281906951478,4
Test,Hatchback,2020,2022-11-01,2022-11-30,28,11,1.0,0.0,126,4.836281906951478,4
Test,Hatchback,2020,2022-11-01,2022-11-30,29,11,2.0,0.0,126,4.836281906951478,4
Test,Hatchback,2020,2022-11-01,2022-11-30,36,11,1.0,0.0,126,4.836281906951478,4
Test,Hatchback,2020,2022-12-01,2022-12-31,24,12,2.0,0.0,114,4.736198448394496,4
Test,Hatchback,2020,2022-12-01,2022-12-31,25,12,2.0,0.0,114,4.736198448394496,4
Test,Hatchback,2020,2022-12-01,2022-12-31,26,12,1.0,0.0,114,4.736198448394496,4
Test,Hatchback,2020,2022-12-01,2022-12-31,28,12,4.0,0.0,114,4.736198448394496,4
Test,Hatchback,2020,2022-12-01,2022-12-31,31,12,1.0,0.0,114,4.736198448394496,4
Test,Hatchback,2020,2022-12-01,2022-12-31,32,12,3.0,0.0,114,4.736198448394496,4
Test,Hatchback,2020,2022-12-01,2022-12-31,36,12,1.0,0.0,114,4.736198448394496,4
Test,Hatchback,2020,2023-01-01,2023-01-31,22,01,1.0,0.0,99,4.59511985013459,4
Test,Hatchback,2020,2023-01-01,2023-01-31,24,01,2.0,0.0,99,4.59511985013459,4
Test,Hatchback,2020,2023-01-01,2023-01-31,27,01,2.0,0.0,99,4.59511985013459,4
Test,Hatchback,2020,2023-01-01,2023-01-31,29,01,2.0,0.0,99,4.59511985013459,4
Test,Hatchback,2020,2023-01-01,2023-01-31,30,01,1.0,0.0,99,4.59511985013459,4
Test,Hatchback,2020,2023-01-01,2023-01-31,31,01,2.0,0.0,99,4.59511985013459,4
Test,Hatchback,2020,2023-01-01,2023-01-31,36,01,1.0,0.0,99,4.59511985013459,4
Test,Hatchback,2020,2023-02-01,2023-02-28,27,02,3.0,0.0,88,4.477336814478207,4
Test,Hatchback,2020,2023-02-01,2023-02-28,28,02,2.0,0.0,88,4.477336814478207,4
Test,Hatchback,2020,2023-02-01,2023-02-28,29,02,1.0,0.0,88,4.477336814478207,4
Test,Hatchback,2020,2023-02-01,2023-02-28,32,02,1.0,0.0,88,4.477336814478207,4
Test,Hatchback,2020,2023-02-01,2023-02-28,34,02,1.0,0.0,88,4.477336814478207,4
Test,Hatchback,2020,2023-02-01,2023-02-28,36,02,3.0,0.0,88,4.477336814478207,4
Test,Hatchback,2020,2023-03-01,2023-03-31,22,03,1.0,0.0,78,4.356708826689592,4
Test,Hatchback,2020,2023-03-01,2023-03-31,25,03,1.0,0.0,78,4.356708826689592,4
Test,Hatchback,2020,2023-03-01,2023-03-31,27,03,1.0,0.0,78,4.356708826689592,4
Test,Hatchback,2020,2023-03-01,2023-03-31,28,03,1.0,0.0,78,4.356708826689592,4
Test,Hatchback,2020,2023-03-01,2023-03-31,29,03,3.0,0.0,78,4.356708826689592,4
Test,Hatchback,2020,2023-03-01,2023-03-31,30,03,2.0,0.0,78,4.356708826689592,4
Test,Hatchback,2020,2023-03-01,2023-03-31,34,03,1.0,0.0,78,4.356708826689592,4
Test,Hatchback,2020,2023-03-01,2023-03-31,35,03,2.0,0.0,78,4.356708826689592,4
Test,Hatchback,2020,2023-04-01,2023-04-30,24,04,1.0,0.0,66,4.189654742026425,4
Test,Hatchback,2020,2023-04-01,2023-04-30,25,04,1.0,0.0,66,4.189654742026425,4
Test,Hatchback,2020,2023-04-01,2023-04-30,27,04,2.0,0.0,66,4.189654742026425,4
Test,Hatchback,2020,2023-04-01,2023-04-30,28,04,1.0,0.0,66,4.189654742026425,4
Test,Hatchback,2020,2023-04-01,2023-04-30,30,04,2.0,0.0,66,4.189654742026425,4
Test,Hatchback,2020,2023-04-01,2023-04-30,31,04,2.0,0.0,66,4.189654742026425,4
Test,Hatchback,2020,2023-04-01,2023-04-30,32,04,1.0,0.0,66,4.189654742026425,4
Test,Hatchback,2020,2023-04-01,2023-04-30,35,04,1.0,0.0,66,4.189654742026425,4
Test,Hatchback,2020,2023-04-01,2023-04-30,36,04,2.0,0.0,66,4.189654742026425,4
Test,Hatchback,2020,2023-05-01,2023-05-31,23,05,1.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,24,05,5.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,25,05,1.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,26,05,1.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,27,05,4.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,28,05,3.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,29,05,4.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,30,05,9.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,31,05,7.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,32,05,3.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,33,05,6.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,34,05,5.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,35,05,2.0,0.0,53,3.970291913552122,4
Test,Hatchback,2020,2023-05-01,2023-05-31,36,05,2.0,0.0,53,3.970291913552122,4
Test,Hatchback,2021,2020-12-01,2020-12-31,1,12,0.0,1.0,8,2.0794415416798357,4
Test,Hatchback,2021,2021-05-01,2021-05-31,1,05,0.0,1.0,57,4.04305126783455,4
Test,Hatchback,2021,2021-06-01,2021-06-30,3,06,0.0,1.0,67,4.204692619390966,4
Test,Hatchback,2021,2021-08-01,2021-08-31,4,08,0.0,1.0,103,4.634728988229636,4
Test,Hatchback,2021,2021-10-01,2021-10-31,10,10,0.0,1.0,127,4.844187086458591,4
Test,Hatchback,2021,2021-12-01,2021-12-31,4,12,0.0,1.0,164,5.099866427824199,4
Test,Hatchback,2021,2022-01-01,2022-01-31,1,01,0.0,1.0,173,5.153291594497779,4
Test,Hatchback,2021,2022-01-01,2022-01-31,4,01,0.0,1.0,173,5.153291594497779,4
Test,Hatchback,2021,2022-01-01,2022-01-31,5,01,0.0,1.0,173,5.153291594497779,4
Test,Hatchback,2021,2022-03-01,2022-03-31,3,03,0.0,1.0,187,5.231108616854587,4
Test,Hatchback,2021,2022-05-01,2022-05-31,6,05,0.0,1.0,195,5.272999558563747,4
Test,Hatchback,2021,2022-05-01,2022-05-31,13,05,0.0,1.0,195,5.272999558563747,4
Test,Hatchback,2021,2022-06-01,2022-06-30,1,06,0.0,1.0,200,5.298317366548036,4
Test,Hatchback,2021,2022-06-01,2022-06-30,7,06,0.0,1.0,200,5.298317366548036,4
Test,Hatchback,2021,2022-07-01,2022-07-31,10,07,0.0,1.0,200,5.298317366548036,4
Test,Hatchback,2021,2022-08-01,2022-08-31,11,08,0.0,1.0,200,5.298317366548036,4
Test,Hatchback,2021,2022-09-01,2022-09-30,6,09,0.0,1.0,200,5.298317366548036,4
Test,Hatchback,2021,2022-09-01,2022-09-30,20,09,1.0,0.0,200,5.298317366548036,4
Test,Hatchback,2021,2022-09-01,2022-09-30,21,09,1.0,0.0,200,5.298317366548036,4
Test,Hatchback,2021,2022-10-01,2022-10-31,11,10,0.0,1.0,198,5.288267030694535,4
Test,Hatchback,2021,2022-10-01,2022-10-31,22,10,1.0,0.0,198,5.288267030694535,4
Test,Hatchback,2021,2022-11-01,2022-11-30,17,11,0.0,1.0,197,5.2832037287379885,4
Test,Hatchback,2021,2022-11-01,2022-11-30,22,11,1.0,0.0,197,5.2832037287379885,4
Test,Hatchback,2021,2022-12-01,2022-12-31,16,12,0.0,1.0,196,5.278114659230517,4
Test,Hatchback,2021,2022-12-01,2022-12-31,25,12,1.0,0.0,196,5.278114659230517,4
Test,Hatchback,2021,2022-12-01,2022-12-31,26,12,1.0,0.0,196,5.278114659230517,4
Test,Hatchback,2021,2023-01-01,2023-01-31,19,01,0.0,1.0,194,5.267858159063328,4
Test,Hatchback,2021,2023-01-01,2023-01-31,26,01,1.0,0.0,194,5.267858159063328,4
Test,Hatchback,2021,2023-02-01,2023-02-28,23,02,1.0,0.0,193,5.262690188904886,4
Test,Hatchback,2021,2023-02-01,2023-02-28,25,02,1.0,0.0,193,5.262690188904886,4
Test,Hatchback,2021,2023-03-01,2023-03-31,20,03,0.0,1.0,191,5.25227342804663,4
Test,Hatchback,2021,2023-03-01,2023-03-31,24,03,3.0,0.0,191,5.25227342804663,4
Test,Hatchback,2021,2023-03-01,2023-03-31,25,03,1.0,0.0,191,5.25227342804663,4
Test,Hatchback,2021,2023-03-01,2023-03-31,27,03,1.0,0.0,191,5.25227342804663,4
Test,Hatchback,2021,2023-04-01,2023-04-30,23,04,1.0,0.0,186,5.225746673713202,4
